MAKE, MODEL, VARIANT, YEAR FROM, YEAR TO, SYSTEM NUMBER, TYPE OF SYSTEM, ADDITIONAL, TIP STYLE, PIPE Ø (MM), PIPE Ø (INCHES), EC-APPROVED?, RACE SYSTEM, VALVESONIC, FITTING TIME, SHIPPING DATA, GTIN, PRICE (EXC VAT), PRICE (INC VAT)
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXVW539, GPF/OPF Bypass, Cast Downpipe with 200 Cell HJS Cat with GPF/OPF Bypass - Fits to Milltek Sport Cat Back Only (Requires Stage 2 ECU Remap), ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214719585,984,"1181,06"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXVW540, GPF/OPF Bypass, Cast Downpipe with 200 Cell HJS Cat with GPF/OPF Bypass - Fits to OE Cat Back Only (Requires Stage 2 ECU Remap), ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214719592,984,"1181,06"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXVW542, GPF/OPF Bypass, Cast Downpipe with 200 Cell Race Cat with GPF/OPF Bypass - Fits to Milltek Sport Cat Back Only (Requires Stage 2 ECU Remap), ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214719615,729,"875,3"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXVW541, GPF/OPF Bypass, Cast Downpipe with 200 Cell Race Cat with GPF/OPF Bypass - Fits to OE Cat Back Only (Requires Stage 2 ECU Remap), ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214719608,729,"875,3"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXVW543, GPF/OPF Bypass, Cast Downpipe with Decat and GPF/OPF Bypass - Fits to Milltek Sport Cat Back Only (Requires Stage 2 ECU Remap), ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30  and weighing 13kg.,5056214719622,465,"557,69"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXVW544, GPF/OPF Bypass, Cast Downpipe with Decat and GPF/OPF Bypass - Fits to OE Cat Back Only (Requires Stage 2 ECU Remap), ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214719639,465,"557,69"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXSK021, Cat-back, Non-resonated (louder). Uses OE Tips, ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 120 x 74 x 28 and weighing 26kg.,5056214712104,914,"1096,78"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXSK27, Cat-back, Resonated (quieter). EC-Approved, ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 28kg.,5056214723940,1086,"1303,2"
Skoda, Octavia, vRS 2.0 TSI 245PS Hatch & Estate (manual and DSG-auto OPF/GPF Only & Post Facelift),2019,2020, SSXSK26, Cat-back, Road+. Uses OE Tips, ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 26kg.,5056214718052,1055,"1265,98"
Skoda, Octavia, vRS 2.0T FSi,2006,2010, SSXSK014, Turbo-back including Hi-Flow Sports Cat, Requires a Stage 2 ECU remap, Twin 76.2mm Jet ,"69,85","2,75", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 29kg.,5056214712128,1492,"1790,14"
Skoda, Octavia, vRS 2.0T FSi,2006,2010, SSXAU200, Cast Downpipe with HJS High Flow Sports Cat," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap", ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.,5056214700217,890,"1068,59"
Skoda, Octavia, vRS 2.0T FSi,2006,2010, SSXAU200R, Cast Downpipe with Race Cat," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap", ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.,5056214700224,641,"769,07"
Skoda, Octavia, vRS 2.0T FSi,2006,2010, SSXSK008, Cat-back, Non-resonated (louder), Twin 76.2mm Jet ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214712081,538,"645,7"
Skoda, Octavia, vRS 2.0T FSi,2006,2010, SSXSK006, Cat-back, Resonated (quieter), Twin 76.2mm Jet ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 22kg.,5056214712098,729,"875,33"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB033, Over-Pipe, , ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 39 X 27 X 20 and weighing 2kg.,5056214710872,203,"243,14"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB029, Secondary Cat-back, Non-resonated (louder), Dual GT115 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 20kg.,5056214710889,717,"860,53"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB035, Secondary Cat-back," Non-resonated (louder). ""Burnt"" Titanium Tips", Dual GT115 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 20kg.,5056214710896,1009,"1210,57"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB034, Secondary Cat-back, Non-resonated (louder). Brushed Titanium Tips, Dual GT115 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 20kg.,5056214710902,953,"1143,1"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB042, Secondary Cat-back, Non-resonated (louder). Ceramic Black Tips, Dual 115mm GT115B ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 20kg.,5056214710919,846,"1015,19"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB030, Secondary Cat-back, Resonated (quieter), Dual GT115 ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214710926,842,"1010,33"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB043, Secondary Cat-back, Resonated (quieter). Ceramic Black Tips, Dual 115mm GT115B ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 20kg.,5056214710933,971,"1164,98"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB036, Secondary Cat-back," Resonated. ""Burnt"" Titanium Tips", Dual GT115 ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214710940,1134,"1360,37"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB037, Secondary Cat-back, Resonated. Brushed Titanium Tips, Dual GT115 ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214710957,1077,"1292,89"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB031, Primary Cat-back, Non-resonated (louder), Dual GT115 ,"63,5","2,5", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 25kg.,5056214710964,1150,"1379,89"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB039, Primary Cat-back," Non-resonated (louder). ""Burnt"" Titanium Tips", Dual GT115 ,"63,5","2,5", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 25kg.,5056214710971,1442,"1729,93"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB038, Primary Cat-back, Non-resonated (louder). Brushed Titanium Tips, Dual GT115 ,"63,5","2,5", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 25kg.,5056214710988,1385,"1662,46"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB032, Primary Cat-back, Resonated (quieter), Dual GT115 ,"63,5","2,5", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 26kg.,5056214710995,1275,"1529,69"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB040, Primary Cat-back," Resonated (quieter). ""Burnt"" Titanium Tips", Dual GT115 ,"63,5","2,5", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 26kg.,5056214711008,1566,"1879,73"
Subaru, BRZ, 2.0-litre,2012,2021, SSXSB041, Primary Cat-back, Resonated (quieter). Brushed Titanium Tips, Dual GT115 ,"63,5","2,5", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 26kg.,5056214711015,1510,"1812,25"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB029, Secondary Cat-back, Non-resonated (louder), Dual GT115 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 20kg.,5056214710889,717,"860,53"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB034, Secondary Cat-back, Non-resonated (louder). Brushed Titanium Tips, Dual GT115 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 20kg.,5056214710902,953,"1143,1"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB035, Secondary Cat-back, Non-resonated (louder). 'Burnt' Titanium Tips, Dual GT115 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 20kg.,5056214710896,1009,"1210,57"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB042, Secondary Cat-back, Non-resonated (louder). Ceramic Black Tips, Dual 115mm GT115B ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 20kg.,5056214710919,846,"1015,19"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB030, Secondary Cat-back, Resonated (quieter) - ECE Approved, Dual GT115 ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214710926,842,"1010,33"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB043, Secondary Cat-back, Resonated (quieter). Ceramic Black Tips - ECE Approved, Dual 115mm GT115B ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 20kg.,5056214710933,971,"1164,98"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB037, Secondary Cat-back, Resonated. Brushed Titanium Tips - ECE Approved, Dual GT115 ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214710957,1077,"1292,89"
Subaru, BRZ, 2.4 Litre,2022,2026, SSXSB036, Secondary Cat-back, Resonated. 'Burnt' Titanium Tips - ECE Approved, Dual GT115 ,"63,5","2,5", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214710940,1134,"1360,37"
Subaru, Impreza, 2.0 Turbo WRX and STi,2001,2005, SSXSB012, Cat-back, Non-resonated with 100mm Tip, 100mm Special ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 16kg.,5056214712135,419,"502,84"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB53, Cat-back, Burnt Titanium GT-100 Tips, 100mm GT ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 27kg.,5056214712203,1960,"2352,42"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB50, Cat-back, Cerakote GT-100 Black Tips, Quad 100mm GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36 and weighing 22kg.,5056214712227,1608,"1929,18"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB54, Cat-back, EC-Approved. Burnt Titanium GT-100 Tips, 100mm GT ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 27kg.,5056214712234,2013,"2415,64"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB49, Cat-back, EC-Approved. Cerakote Black GT-100 Tips, Quad 100mm GT100 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45X 36 and weighing 32kg.,5056214712241,1660,"1992,4"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB046, Cat-back, EC-Approved. Polished GT-100 Tips, Quad 100mm GT100 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 32kg.,5056214712258,1550,"1860,01"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB047, Cat-back, EC-Approved. Titanium GT-100 Tips, Quad Titanium GT100 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 32kg.,5056214712265,1721,"2065,48"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB044, Cat-back, Polished GT-100 Tips, Quad 100mm GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 35kg.,5056214712272,1497,"1796,8"
Subaru, Impreza, STi & WRX STI Saloon / Sedan,2014,2021, SSXSB045, Cat-back, Titanium GT-100 Tips, Quad Titanium GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 20kg.,5056214712296,1669,"2002,26"
Subaru, Impreza, WRX (VB) 2.4T Boxer,2022,2026, SSXSB157, Cat-back, Non-Resonated (Louder) with GT-100 Brushed Titanium Tips, Quad Titanium GT100 ,"76,2",3, No, No, No, , , ,1377,"1652,59"
Subaru, Impreza, WRX (VB) 2.4T Boxer,2022,2026, SSXSB156, Cat-back, Non-Resonated (Louder) with GT-100 Cerakote Black Tips, Quad 100mm GT100 ,"76,2",3, No, No, No, , , ,1489,"1786,73"
Subaru, Impreza, WRX (VB) 2.4T Boxer,2022,2026, SSXSB155, Cat-back, Non-Resonated (Louder) with GT-100 Polished Tips, Quad 100mm GT100 ,"76,2",3, No, No, No, , , ,1379,"1654,34"
Subaru, Impreza, WRX (VB) 2.4T Boxer,2022,2026, SSXSB160, Cat-back, Resonated with GT-100 Brushed Titanium Tips, Quad Titanium GT100 ,"76,2",3, No, No, No, , , ,1660,"1991,81"
Subaru, Impreza, WRX (VB) 2.4T Boxer,2022,2026, SSXSB159, Cat-back, Resonated with GT-100 Cerakote Black Tips, Quad 100mm GT100 ,"76,2",3, No, No, No, , , ,1599,"1918,73"
Subaru, Impreza, WRX (VB) 2.4T Boxer,2022,2026, SSXSB158, Cat-back, Resonated with GT-100 Polished Tips, Quad 100mm GT100 ,"76,2",3, No, No, No, , , ,1489,"1786,34"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ13, Downpipe, Fits both OE and Milltek Sport Cat Back Systems - Required Stage 2 ECU Remap, ,70,"2,76", No, Yes, No, 2.50 to 3.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214723827,760,"911,52"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ7, Front Pipe-back, Axel back System with GT-115 Burnt Titanium Trims - EC Approved, 115mm GT115 ,"63,55","2,5", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 15kg.,5056214717437,1048,"1257,83"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ5, Front Pipe-back, Axel back System with GT-115 Cerakote Black Trims - EC Approved, 115mm GT115 ,"63,55","2,5", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 15kg.,5056214717413,885,"1062,46"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ4, Front Pipe-back, Axel back System with GT-115 Polished Trims - EC Approved, 115mm GT115 ,"63,55","2,5", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 15kg.,5056214717406,757,"907,8"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ6, Front Pipe-back, Axel back System with GT-115 Titanium Trims - EC Approved, 115mm GT115 ,"63,55","2,5", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 15kg.,5056214717420,992,"1190,35"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ3, Front Pipe-back, Axel back System with Jet-115 Carbon Trims - EC Approved, 115mm JET-115 ,"63,55","2,5", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 15kg.,5056214717383,1018,"1221,79"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ11, Cat-back, Cat Back System with GT-115 Burnt Titanium Trims - Non Res (Louder), 115mm GT115 ,"63,55","2,5", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 120X 74 X28  and weighing 23kg.,5056214717475,1182,"1418,21"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ9, Cat-back, Cat Back System with GT-115 Cerakote Black Trims - Non Res (Louder), 115mm GT115 ,"63,55","2,5", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 120X 74 X28  and weighing 24kg.,5056214717451,1019,"1222,84"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ8, Cat-back, Cat Back System with GT-115 Polished Trims - Non Res (Louder), 115mm GT115 ,"63,55","2,5", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 120X 74 X28  and weighing 24kg.,5056214717444,890,"1068,18"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ10, Cat-back, Cat Back System with GT-115 Titanium Trims - Non Res (Louder), 115mm GT115 ,"63,55","2,5", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 120X 74 X28  and weighing 23kg.,5056214717468,1126,"1350,73"
Suzuki, Swift, Sport 1.4 BoosterJet (Non Hybrid and without GPF/OPF),2017,2026, SSXSZ12, Cat-back, Cat Back System with Jet-115 Carbon Trims - Non Res (Louder), 115mm JET-115 ,"63,55","2,5", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 120X 74 X28 and weighing 23kg.,5056214717390,1152,"1382,17"
Tesla, Model 3, RWD & Dual Motor AWD (Inc Performance),2017,2026, SSXTA102, Active Sound Control, Dual Sound Generator Kit, , N/A, N/A, No, No, No, 3.50 to 5.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 18kg.,5056214722806,2558,"3069,02"
Tesla, Model 3, RWD & Dual Motor AWD (Inc Performance),2017,2026, SSXTA101, Active Sound Control, Single Sound Generator Kit, ,"63,5","2,5", No, No, No, 3.50 to 5.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214722790,1592,"1910,34"
Tesla, Model S, All Variants,2012,2026, SSXTA104, Active Sound Control, Dual Sound Generator Kit (Louder) - NOTE - Does not fit vehicles with Subwoofer on the right have side of the trunk, , N/A, N/A, No, No, No, 3.00 to 5.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 18kg.,5056214723018,2784,"3341,27"
Tesla, Model S, All Variants,2012,2026, SSXTA103, Active Sound Control, Single Sound Generator Kit, , N/A, N/A, No, No, No, 3.00 to 5.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214723001,1715,"2058,23"
Tesla, Model X, All Variants,2017,2026, SSXTA106, Active Sound Control, Single Sound Generator & RSE Additional Speaker Kit (Louder), , N/A, N/A, No, No, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 18kg.,5056214723353,2119,"2542,48"
Tesla, Model X, All Variants,2017,2026, SSXTA105, Active Sound Control, Single Sound Generator Kit, , N/A, N/A, No, No, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214723346,1699,"2038,8"
Tesla, Model Y, RWD & Dual Motor AWD (Inc Performance),2021,2026, SSXTA108, Active Sound Control, DualSound Generator Plug & Play Kit (Loudest), , N/A, N/A, No, No, No, 4.00 to 5.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 18kg.,5056214728143,2741,"3288,86"
Tesla, Model Y, RWD & Dual Motor AWD (Inc Performance),2021,2026, SSXTA107, Active Sound Control, Single Sound Generator Plug & Play Kit, , N/A, N/A, No, No, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214728136,1684,"2020,26"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY187, Cat-back, Non-Resonated (Louder) with 2 x GT-115 4.5' Brushed Titanium Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718342,1457,"1748,66"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY188, Cat-back, Non-Resonated (Louder) with 2 x GT-115 4.5' Burnt/Blue Titanium Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718380,1513,"1816,14"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY186, Cat-back, Non-Resonated (Louder) with 2 x GT-115 4.5' Cerakote Black Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718366,1351,"1620,77"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY185, Cat-back, Non-Resonated (Louder) with 2 x GT-115 4.5' Polished Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718335,1222,"1466,11"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY189, Cat-back, Non-Resonated (Louder) with 2 x JET-115 4.5' Carbon Fiber Tips, 115mm JET-115 ,70,"2,76", No, No, No, , ,5056214718359,1483,"1780,1"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY182, Cat-back, Resonated (Quieter) with 2 x GT-115 4.5' Brushed Titanium Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718298,1522,"1826,38"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY183, Cat-back, Resonated (Quieter) with 2 x GT-115 4.5' Burnt/Blue Titanium Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718304,1578,"1893,85"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY181, Cat-back, Resonated (Quieter) with 2 x GT-115 4.5' Cerakote Black Tips, 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718328,1415,"1698,48"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY180, Cat-back," Resonated (Quieter) with 2 x GT-115 4.5"" Polished Tips", 115mm GT115 ,70,"2,76", No, No, No, , ,5056214718373,1287,"1543,82"
Toyota, Camry, TRD 3.5L V6,2017,2024, SSXTY184, Cat-back, Resonated (Quieter) with 2 x JET-115 4.5' Carbon Fiber Tips, 115mm JET-115 ,70,"2,76", No, No, No, , ,5056214718311,1548,"1857,82"
